chain,block_date,create_trace_count
polygon,2024-05-29,4588
polygon,2024-05-30,4620
polygon,2024-05-31,7450
polygon,2024-06-01,7316
polygon,2024-06-02,6043
polygon,2024-06-03,6464
polygon,2024-06-04,6678
polygon,2024-06-05,8248
polygon,2024-06-06,8565
polygon,2024-06-07,9231
polygon,2024-06-08,9604
polygon,2024-06-09,8609
polygon,2024-06-10,7240
polygon,2024-06-11,6100
polygon,2024-06-12,7273
polygon,2024-06-13,8046
polygon,2024-06-14,74206
polygon,2024-06-15,8428
polygon,2024-06-16,9133
polygon,2024-06-17,7629
polygon,2024-06-18,7676
polygon,2024-06-19,11788
polygon,2024-06-20,6889
polygon,2024-06-21,9322
polygon,2024-06-22,7110
polygon,2024-06-23,9314
polygon,2024-06-24,9332
polygon,2024-06-25,9252
polygon,2024-06-26,9384
polygon,2024-06-27,7104
polygon,2024-06-28,9122
polygon,2024-06-29,7342
polygon,2024-06-30,7030
polygon,2024-07-01,9182
polygon,2024-07-02,9151
polygon,2024-07-03,10166
polygon,2024-07-04,7075
polygon,2024-07-05,6866
polygon,2024-07-06,6993
polygon,2024-07-07,6744
polygon,2024-07-08,4912
polygon,2024-07-09,12351
polygon,2024-07-10,6455
polygon,2024-07-11,5739
polygon,2024-07-12,7035
polygon,2024-07-13,8000
polygon,2024-07-14,6608
polygon,2024-07-15,6301
polygon,2024-07-16,3922
polygon,2024-07-17,4716
polygon,2024-07-18,8246
polygon,2024-07-19,7007
polygon,2024-07-20,7459
polygon,2024-07-21,9676
polygon,2024-07-22,10012
polygon,2024-07-23,11863
polygon,2024-07-24,7195
polygon,2024-07-25,5427
polygon,2024-07-26,5400
polygon,2024-07-27,12165
polygon,2024-07-28,6803
polygon,2024-07-29,6486
polygon,2024-07-30,6964
polygon,2024-07-31,5734
polygon,2024-08-01,7726
polygon,2024-08-02,5639
polygon,2024-08-03,5488
polygon,2024-08-04,8796
polygon,2024-08-05,4185
polygon,2024-08-06,6819
polygon,2024-08-07,9231
polygon,2024-08-08,8065
polygon,2024-08-09,7025
polygon,2024-08-10,6449
polygon,2024-08-11,10337
polygon,2024-08-12,7813
polygon,2024-08-13,4315
polygon,2024-08-14,5939
polygon,2024-08-15,5810
polygon,2024-08-16,5405
polygon,2024-08-17,4917
polygon,2024-08-18,4622
polygon,2024-08-19,5073
polygon,2024-08-20,5101
polygon,2024-08-21,5779
polygon,2024-08-22,18051
polygon,2024-08-23,5409
polygon,2024-08-24,4726
polygon,2024-08-25,4343
polygon,2024-08-26,4095
polygon,2024-08-27,24945
polygon,2024-08-28,3875
polygon,2024-08-29,3762
polygon,2024-08-30,4465
polygon,2024-08-31,4008
polygon,2024-09-01,4092
